event-id,visible,timestamp,location-long,location-lat,gps:fix-type,gps:fix-type-raw,gps:hdop,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29538073571,true,2019-06-09 21:00:00.000,-93.759691,58.722292,2,"Resolved QFP",2.6,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073572,true,2019-06-09 22:30:00.000,-93.759592,58.72239,2,"Resolved QFP",1.5,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073573,true,2019-06-10 00:00:00.000,-93.759592,58.722369,2,"Resolved QFP",1.0,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073574,true,2019-06-10 01:30:00.000,-93.759865,58.727314,2,"Resolved QFP",0.7,12,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073575,true,2019-06-10 03:00:00.000,-93.751441,58.740353,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073576,true,2019-06-10 04:30:00.000,-93.753628,58.736763,2,"Resolved QFP",1.4,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073577,true,2019-06-10 06:00:00.000,-93.743196,58.754047,2,"Resolved QFP",1.7,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073578,true,2019-06-10 07:30:00.000,-93.76061,58.748129,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073579,true,2019-06-10 09:00:00.000,-93.762123,58.759923,2,"Resolved QFP",0.8,12,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073580,true,2019-06-10 10:30:00.000,-93.761414,58.764263,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073581,true,2019-06-10 12:00:00.000,-93.734108,58.773625,2,"Resolved QFP",1.3,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073582,true,2019-06-10 13:30:00.000,-93.701495,58.777509,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073583,true,2019-06-10 15:00:00.000,-93.672911,58.766583,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073584,true,2019-06-10 16:30:00.000,-93.670871,58.76341,2,"Resolved QFP",0.9,10,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073585,true,2019-06-10 18:00:00.000,-93.670918,58.763407,2,"Resolved QFP",3.2,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073586,true,2019-06-10 19:30:00.000,-93.669781,58.763385,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073587,true,2019-06-10 21:00:00.000,-93.670026,58.763325,2,"Resolved QFP",2.2,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073588,true,2019-06-10 22:30:00.000,-93.669864,58.763581,2,"Resolved QFP (Uncertain)",4.9,6,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073589,true,2019-06-11 00:00:00.000,-93.669961,58.76337,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073590,true,2019-06-11 01:30:00.000,-93.671474,58.762837,2,"Resolved QFP (Uncertain)",1.3,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073591,true,2019-06-11 03:00:00.000,-93.695415,58.765904,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073592,true,2019-06-11 04:30:00.000,-93.732542,58.749937,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073593,true,2019-06-11 06:00:00.000,-93.765432,58.755379,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073594,true,2019-06-11 07:30:00.000,-93.788929,58.748397,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073595,true,2019-06-11 09:00:00.000,-93.777351,58.747119,2,"Resolved QFP",1.4,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073596,true,2019-06-11 10:30:00.000,-93.773253,58.745828,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073597,true,2019-06-11 12:00:00.000,-93.788751,58.757729,2,"Resolved QFP",1.4,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073598,true,2019-06-11 13:30:00.000,-93.791948,58.75702,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073599,true,2019-06-11 15:00:00.000,-93.750191,58.76789,2,"Resolved QFP",1.0,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073600,true,2019-06-11 16:30:00.000,-93.750216,58.767898,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073601,true,2019-06-11 18:00:00.000,-93.750235,58.767995,2,"Resolved QFP (Uncertain)",1.9,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073602,true,2019-06-11 19:30:00.000,-93.750208,58.767927,2,"Resolved QFP",1.5,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073603,true,2019-06-11 21:00:00.000,-93.750281,58.767877,2,"Resolved QFP",2.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073604,true,2019-06-11 22:30:00.000,-93.750374,58.767962,2,"Resolved QFP",1.3,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073605,true,2019-06-12 00:00:00.000,-93.750208,58.767788,2,"Resolved QFP",3.3,6,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073606,true,2019-06-12 01:30:00.000,-93.75021,58.767885,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073607,true,2019-06-12 03:00:00.000,-93.731267,58.777022,2,"Resolved QFP",1.2,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073608,true,2019-06-12 04:30:00.000,-93.740777,58.757965,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073609,true,2019-06-12 06:00:00.000,-93.759733,58.760518,2,"Resolved QFP",1.2,10,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073610,true,2019-06-12 07:30:00.000,-93.699463,58.744555,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073611,true,2019-06-12 09:00:00.000,-93.754835,58.746774,2,"Resolved QFP",0.9,11,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073612,true,2019-06-12 10:30:00.000,-93.765825,58.734702,2,"Resolved QFP",1.1,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073613,true,2019-06-12 12:00:00.000,-93.772237,58.73751,2,"Resolved QFP",1.8,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073614,true,2019-06-12 13:30:00.000,-93.770195,58.741788,2,"Resolved QFP",1.3,6,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073615,true,2019-06-12 16:30:00.000,-93.790472,58.756039,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073616,true,2019-06-12 18:00:00.000,-93.790512,58.756178,2,"Resolved QFP",1.8,6,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073617,true,2019-06-12 21:00:00.000,-93.790557,58.75609,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073618,true,2019-06-12 22:30:00.000,-93.790477,58.756048,2,"Resolved QFP",1.2,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073619,true,2019-06-13 00:00:00.000,-93.790402,58.7561,2,"Resolved QFP",1.4,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073620,true,2019-06-13 01:30:00.000,-93.790994,58.755574,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073621,true,2019-06-13 03:00:00.000,-93.780585,58.765541,2,"Resolved QFP",1.7,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073622,true,2019-06-13 04:30:00.000,-93.741836,58.762444,2,"Resolved QFP",1.2,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073623,true,2019-06-13 06:00:00.000,-93.650245,58.73627,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073624,true,2019-06-13 07:30:00.000,-93.658202,58.755309,2,"Resolved QFP",0.9,10,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073625,true,2019-06-13 09:00:00.000,-93.692956,58.773634,2,"Resolved QFP",0.8,12,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073626,true,2019-06-13 10:30:00.000,-93.725537,58.78594,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073627,true,2019-06-13 12:00:00.000,-93.702606,58.784697,2,"Resolved QFP",1.0,10,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073628,true,2019-06-13 13:30:00.000,-93.680584,58.77362,2,"Resolved QFP",1.3,6,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073629,true,2019-06-13 15:00:00.000,-93.677832,58.765124,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073630,true,2019-06-13 16:30:00.000,-93.677629,58.765246,2,"Resolved QFP",1.2,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073631,true,2019-06-13 18:00:00.000,-93.677592,58.765152,2,"Resolved QFP",3.8,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073632,true,2019-06-13 19:30:00.000,-93.677598,58.765239,2,"Resolved QFP",1.2,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073633,true,2019-06-13 21:00:00.000,-93.677641,58.765145,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073634,true,2019-06-13 22:30:00.000,-93.677892,58.765132,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073635,true,2019-06-14 00:00:00.000,-93.677896,58.765081,2,"Resolved QFP",1.5,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073636,true,2019-06-14 01:30:00.000,-93.677881,58.765108,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073637,true,2019-06-14 03:00:00.000,-93.67791,58.765098,2,"Resolved QFP",1.7,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073638,true,2019-06-14 04:30:00.000,-93.69101,58.787711,2,"Resolved QFP",1.4,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073639,true,2019-06-14 06:00:00.000,-93.734628,58.750987,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073640,true,2019-06-14 07:30:00.000,-93.743857,58.719606,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073641,true,2019-06-14 09:00:00.000,-93.741076,58.736691,2,"Resolved QFP",0.9,10,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073642,true,2019-06-14 10:30:00.000,-93.720642,58.768573,2,"Resolved QFP",3.8,6,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073643,true,2019-06-14 12:00:00.000,-93.734913,58.779208,2,"Resolved QFP (Uncertain)",1.5,6,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073644,true,2019-06-14 13:30:00.000,-93.737737,58.769092,2,"Resolved QFP",0.9,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073645,true,2019-06-14 15:00:00.000,-93.736166,58.790776,2,"Resolved QFP",1.0,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073646,true,2019-06-14 16:30:00.000,-93.728548,58.786895,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073647,true,2019-06-14 18:00:00.000,-93.728501,58.786892,2,"Resolved QFP",1.4,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073648,true,2019-06-14 19:30:00.000,-93.728509,58.786893,2,"Resolved QFP",3.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073649,true,2019-06-14 21:00:00.000,-93.728288,58.786668,2,"Resolved QFP",1.9,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073650,true,2019-06-14 22:30:00.000,-93.728072,58.786716,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073651,true,2019-06-15 00:00:00.000,-93.72813,58.786583,2,"Resolved QFP",1.8,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073652,true,2019-06-15 06:00:00.000,-93.669772,58.74509,2,"Resolved QFP",1.3,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073653,true,2019-06-15 12:00:00.000,-93.741673,58.719391,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073654,true,2019-06-15 18:00:00.000,-93.752166,58.766595,2,"Resolved QFP",2.1,7,"gps","Vulpes lagopus","M701531","M","Arctic and red fox coexistence at the edge of Arctic"
29538073655,true,2019-04-10 00:00:00.000,-92.819425,57.826533,2,"Resolved QFP",1.5,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073656,true,2019-04-10 06:00:00.000,-92.817832,57.826884,2,"Resolved QFP",13.9,5,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073657,true,2019-04-10 07:30:00.000,-92.817846,57.829326,2,"Resolved QFP",8.5,5,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073658,true,2019-04-10 09:00:00.000,-92.817633,57.82709,2,"Resolved QFP",1.7,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073659,true,2019-04-10 12:00:00.000,-92.810698,57.825927,2,"Resolved QFP",4.0,5,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073660,true,2019-04-10 13:30:00.000,-92.817307,57.827119,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073661,true,2019-04-10 15:00:00.000,-92.817962,57.828388,2,"Resolved QFP",1.1,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073662,true,2019-04-10 16:30:00.000,-92.818016,57.828381,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073663,true,2019-04-10 18:00:00.000,-92.81693,57.829263,2,"Resolved QFP",2.1,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073664,true,2019-04-10 19:30:00.000,-92.816872,57.82917,2,"Resolved QFP",1.3,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073665,true,2019-04-10 21:00:00.000,-92.817036,57.829527,2,"Resolved QFP",0.9,11,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073666,true,2019-04-10 22:30:00.000,-92.816961,57.829405,2,"Resolved QFP",2.3,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073667,true,2019-04-11 00:00:00.000,-92.816995,57.829563,2,"Resolved QFP",1.0,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073668,true,2019-04-11 01:30:00.000,-92.81431,57.832531,2,"Resolved QFP",1.0,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073669,true,2019-04-11 03:00:00.000,-92.807449,57.831351,2,"Resolved QFP",1.2,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073670,true,2019-04-11 04:30:00.000,-92.807387,57.831348,2,"Resolved QFP",1.0,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073671,true,2019-04-11 06:00:00.000,-92.807811,57.831637,2,"Resolved QFP (Uncertain)",1.1,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073672,true,2019-04-11 07:30:00.000,-92.807761,57.831607,2,"Resolved QFP",2.6,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073673,true,2019-04-11 09:00:00.000,-92.80787,57.831601,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073674,true,2019-04-11 10:30:00.000,-92.826286,57.832949,2,"Resolved QFP",0.9,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073675,true,2019-04-11 12:00:00.000,-92.826331,57.832929,2,"Resolved QFP",1.2,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073676,true,2019-04-11 13:30:00.000,-92.826273,57.832914,2,"Resolved QFP",1.1,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073677,true,2019-04-11 15:00:00.000,-92.826277,57.833008,2,"Resolved QFP",1.0,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073678,true,2019-04-11 16:30:00.000,-92.82766,57.833689,2,"Resolved QFP (Uncertain)",3.4,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073679,true,2019-04-11 18:00:00.000,-92.828126,57.833575,2,"Resolved QFP",1.8,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073680,true,2019-04-11 19:30:00.000,-92.827767,57.834124,2,"Resolved QFP",1.3,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073681,true,2019-04-11 21:00:00.000,-92.830674,57.834419,2,"Resolved QFP",1.8,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073682,true,2019-04-11 22:30:00.000,-92.831157,57.834333,2,"Resolved QFP",1.3,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073683,true,2019-04-12 00:00:00.000,-92.836517,57.832602,2,"Resolved QFP",1.1,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073684,true,2019-04-12 01:30:00.000,-92.836312,57.832376,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073685,true,2019-04-12 03:00:00.000,-92.836195,57.832318,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073686,true,2019-04-12 04:30:00.000,-92.835042,57.837349,2,"Resolved QFP",1.3,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073687,true,2019-04-12 06:00:00.000,-92.83494,57.83748,2,"Resolved QFP",1.4,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073688,true,2019-04-12 07:30:00.000,-92.834896,57.837507,2,"Resolved QFP",1.7,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073689,true,2019-04-12 09:00:00.000,-92.834931,57.837464,2,"Resolved QFP",1.5,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073690,true,2019-04-12 10:30:00.000,-92.835307,57.83739,2,"Resolved QFP",1.0,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073691,true,2019-04-12 13:30:00.000,-92.843872,57.835474,2,"Resolved QFP",2.4,5,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073692,true,2019-04-12 15:00:00.000,-92.852287,57.836774,2,"Resolved QFP (Uncertain)",1.7,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073693,true,2019-04-12 16:30:00.000,-92.853474,57.836837,2,"Resolved QFP",1.1,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073694,true,2019-04-12 18:00:00.000,-92.853518,57.836811,2,"Resolved QFP",0.9,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073695,true,2019-04-12 19:30:00.000,-92.853623,57.836765,2,"Resolved QFP",1.3,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073696,true,2019-04-12 21:00:00.000,-92.853521,57.836831,2,"Resolved QFP",0.9,12,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073697,true,2019-04-12 22:30:00.000,-92.853389,57.836759,2,"Resolved QFP",2.5,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073698,true,2019-04-13 00:00:00.000,-92.85128,57.836373,2,"Resolved QFP",0.9,11,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073699,true,2019-04-13 01:30:00.000,-92.851412,57.836342,2,"Resolved QFP",1.9,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073700,true,2019-04-13 03:00:00.000,-92.841721,57.83124,2,"Resolved QFP",1.4,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073701,true,2019-04-13 04:30:00.000,-92.841059,57.831564,2,"Resolved QFP",1.1,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073702,true,2019-04-13 06:00:00.000,-92.841581,57.831346,2,"Resolved QFP",0.8,12,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073703,true,2019-04-13 07:30:00.000,-92.849313,57.832004,2,"Resolved QFP",1.3,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073704,true,2019-04-13 09:00:00.000,-92.849215,57.832006,2,"Resolved QFP (Uncertain)",1.0,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073705,true,2019-04-13 10:30:00.000,-92.849186,57.832276,2,"Resolved QFP",1.8,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073706,true,2019-04-13 12:00:00.000,-92.84924,57.832184,2,"Resolved QFP",0.9,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073707,true,2019-04-13 13:30:00.000,-92.849223,57.832136,2,"Resolved QFP",1.2,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073708,true,2019-04-13 15:00:00.000,-92.850509,57.831966,2,"Resolved QFP",1.7,7,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073709,true,2019-04-13 16:30:00.000,-92.850423,57.832134,2,"Resolved QFP (Uncertain)",1.5,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073710,true,2019-04-13 18:00:00.000,-92.850513,57.831988,2,"Resolved QFP",1.7,6,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073711,true,2019-04-13 19:30:00.000,-92.850501,57.831932,2,"Resolved QFP",1.5,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073712,true,2019-04-13 21:00:00.000,-92.850585,57.83196,2,"Resolved QFP",0.8,10,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073713,true,2019-04-13 22:30:00.000,-92.850492,57.831966,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073714,true,2019-04-14 00:00:00.000,-92.85049,57.832017,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073715,true,2019-04-14 01:30:00.000,-92.850587,57.831881,2,"Resolved QFP",1.2,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073716,true,2019-04-14 03:00:00.000,-92.871954,57.840446,2,"Resolved QFP",1.2,8,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073717,true,2019-04-14 04:30:00.000,-92.876442,57.843041,2,"Resolved QFP",1.0,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
29538073718,true,2019-04-14 06:00:00.000,-92.884234,57.842495,2,"Resolved QFP",0.9,9,"gps","Vulpes vulpes","F701540","S","Arctic and red fox coexistence at the edge of Arctic"
